iter	PRAUC:type=Classic	Logloss
125	0.6186946235	0.6651515203
126	0.6186985081	0.6651497095
127	0.6187101203	0.6651463504
128	0.6187597349	0.6651105969
129	0.6187876783	0.6650936378
130	0.6188263279	0.6650700064
131	0.618833052	0.6650589985
132	0.6189107874	0.6650110142
133	0.6189118175	0.6649994476
134	0.6189723549	0.6649639932
135	0.6190737715	0.6649172609
136	0.619077345	0.664914966
137	0.6190860892	0.6648977848
138	0.6191322444	0.6648709439
139	0.6192090497	0.6648154907
140	0.6193207093	0.6647804448
141	0.6193588498	0.6647565867
142	0.6194238393	0.6647287006
143	0.6194245008	0.6647208609
144	0.6194906912	0.6646829834
145	0.6194970164	0.6646790645
146	0.6195567144	0.6646489064
147	0.6195914179	0.6646284031
148	0.6196187157	0.6646134291
149	0.6197194496	0.6645784214
150	0.6197484687	0.6645644753
151	0.6200048621	0.6644829894
152	0.6200065335	0.6644711604
153	0.6200766983	0.6644369779
154	0.6200853305	0.6644270262
155	0.620101672	0.6644192376
156	0.6201468908	0.664404216
157	0.6203509561	0.6643399469
158	0.6205773866	0.6642593135
159	0.6207141165	0.6641860928
160	0.6207239492	0.664175041
161	0.6207442666	0.6641549162
162	0.6207592073	0.6641456714
163	0.6207756898	0.6641203891
164	0.6209655922	0.6640612053
165	0.6209650424	0.6640558846
166	0.6210104905	0.6640311134
167	0.6211148717	0.6639876318
168	0.621115557	0.6639779085
169	0.6211961497	0.6639488937
170	0.6212146594	0.6639420137
171	0.6212487562	0.6639307883
172	0.6212900771	0.6639230163
173	0.6213142549	0.6639067513
174	0.6213274918	0.6638958323
175	0.6213303941	0.6638727909
176	0.6215489416	0.6638036023
177	0.6217296063	0.6637454895
178	0.6218120242	0.6637141957
179	0.6218205271	0.6637067682
180	0.6218453028	0.6637015751
181	0.6219632658	0.6636488239
182	0.621973843	0.6636332197
183	0.6220226216	0.6636048992
184	0.6220330584	0.6635899445
185	0.6220354121	0.663579528
186	0.6220791675	0.6635577627
187	0.6221005956	0.6635433962
188	0.6222048033	0.663483854
189	0.6222192661	0.6634729877
190	0.6222191183	0.6634706836
191	0.6222779496	0.6634376658
192	0.6222749458	0.6634248398
193	0.6222857956	0.6634185556
194	0.6223447852	0.6633837312
195	0.6223478566	0.6633774845
196	0.6223789633	0.6633544957
197	0.6224383522	0.6633186981
198	0.6224297377	0.6633146977
199	0.6226030037	0.6632360887
200	0.6226591068	0.6632163874
201	0.6226918304	0.6631894786
202	0.6227117676	0.6631775901
203	0.6227115392	0.6631773071
204	0.6227278007	0.6631656569
205	0.6227456469	0.6631494321
206	0.6228895375	0.6630835986
207	0.6229585162	0.663048134
208	0.6230265049	0.6630140504
209	0.6230375212	0.6629990229
210	0.6230607865	0.6629771175
211	0.6231177046	0.6629382363
212	0.6231389762	0.6629199995
213	0.6231534806	0.6629165246
214	0.6232700178	0.6628830764
215	0.6232765239	0.6628792157
216	0.6232952569	0.6628696866
217	0.623302213	0.6628567014
218	0.6233439814	0.6628434603
219	0.623375921	0.6628260406
220	0.6234443232	0.6628036491
221	0.6234841812	0.662777085
222	0.623494377	0.6627705835
223	0.6235262093	0.6627420385
224	0.6235575863	0.6627281425
225	0.6235869884	0.6627118408
226	0.6235938939	0.6626991631
227	0.6236442203	0.6626788225
228	0.6236389756	0.6626769615
229	0.6236634672	0.6626684198
230	0.6236930866	0.6626496421
231	0.6237038166	0.6626396815
232	0.6237407339	0.6626170177
233	0.6237427885	0.6626132344
234	0.6237674748	0.6625950497
235	0.6237882342	0.6625810662
236	0.6237992181	0.6625776286
237	0.6238020985	0.6625765262
238	0.6238298899	0.6625622777
239	0.6238767416	0.6625338484
240	0.6239128717	0.6625146717
241	0.6239475137	0.6624932236
242	0.623939731	0.6624887893
243	0.6239517233	0.6624758988
244	0.6239568922	0.6624729966
245	0.6239857818	0.6624649108
246	0.6240004053	0.6624537713
247	0.6240376904	0.6624303961
248	0.6240552045	0.6624248083
249	0.6240550668	0.6624241225
250	0.6240656127	0.6624179596
251	0.6241084035	0.6624047806
252	0.6241456901	0.6623850524
253	0.6241645079	0.6623747828
254	0.6241635205	0.6623657275
255	0.6241652857	0.6623640376
256	0.6241833608	0.662351387
257	0.6241896474	0.6623450084
258	0.6241896474	0.6623450084
259	0.6242073915	0.6623389833
260	0.6242123071	0.662334683
261	0.6242226415	0.6623292997
262	0.6242261043	0.6623243854
263	0.62423728	0.6623216473
264	0.6242855093	0.6623005935
265	0.624321207	0.662272137
266	0.6243791328	0.6622476605
267	0.6243791328	0.6622476605
268	0.6243949713	0.6622398429
269	0.6244454628	0.6622190319
270	0.6245005427	0.662200296
271	0.624512613	0.6621936565
272	0.6245418893	0.6621842178
273	0.6245891855	0.6621693572
274	0.6245991877	0.6621659891
275	0.6246518192	0.6621397284
276	0.6247316676	0.6620878417
277	0.6247439477	0.662083425
278	0.6247790332	0.6620693903
279	0.6247836118	0.6620599568
280	0.624783423	0.662056691
281	0.6247881128	0.6620547549
282	0.6248253301	0.6620407098
283	0.6248524668	0.6620242892
284	0.6248695446	0.6620167173
285	0.624877972	0.6620137269
286	0.6249009229	0.662003433
287	0.6250168487	0.661958514
288	0.6250387782	0.6619468752
289	0.6250756376	0.6619327626
290	0.6251708469	0.661889451
291	0.6251842597	0.661878026
292	0.6251945027	0.6618686956
293	0.6252064346	0.6618635224
294	0.6252740132	0.6618476693
295	0.6252817205	0.6618406488
296	0.6253143853	0.6618243835
297	0.625327661	0.661821273
298	0.6253294222	0.6618187855
299	0.6253315896	0.661812731
300	0.6253689656	0.6617981126
301	0.6254060591	0.6617790725
302	0.6254133469	0.6617724113
303	0.6254420105	0.6617575288
304	0.6254797937	0.6617301237
305	0.6255212356	0.6617097725
306	0.6255336096	0.6616977077
307	0.6255500297	0.6616835928
308	0.6255514627	0.6616830093
309	0.6255687005	0.661672169
310	0.6255892946	0.6616570844
311	0.625615293	0.6616408005
312	0.6256281793	0.6616364799
313	0.6256353868	0.661632449
314	0.6256402211	0.6616264819
315	0.6256553561	0.6616102801
316	0.6256598654	0.6616091821
317	0.6256738976	0.661602646
318	0.6256838834	0.6616005426
319	0.6257015223	0.6615951026
320	0.6257276658	0.6615837187
321	0.6257354712	0.6615780548
322	0.6257468904	0.6615740462
323	0.6257724765	0.6615637233
324	0.6257813265	0.6615543923
325	0.625794093	0.6615421994
326	0.6257958908	0.66153702
327	0.6257895607	0.6615343075
328	0.6258729237	0.6614987277
329	0.6258869258	0.6614895047
330	0.6259594527	0.6614511213
331	0.6259624058	0.6614474028
332	0.6259788684	0.6614427868
333	0.6259835345	0.6614404107
334	0.6259936295	0.6614368921
335	0.6260271773	0.6614242094
336	0.626036069	0.6614149077
337	0.6260353739	0.6614110734
338	0.6260602697	0.66139942
339	0.6260596999	0.6613947122
340	0.6260671558	0.6613925676
341	0.6260913933	0.6613673251
342	0.6261140423	0.6613567103
343	0.626144344	0.6613399384
344	0.6261647822	0.6613311275
345	0.6261980952	0.6613169273
346	0.626217985	0.6612980947
347	0.6262245794	0.6612933827
348	0.626245231	0.6612852658
349	0.6262745492	0.6612740801
350	0.6262888353	0.6612650504
351	0.6263068485	0.6612540802
352	0.6263179253	0.6612411453
353	0.6263569668	0.6612145761
354	0.6263643326	0.6612076285
355	0.6264121159	0.6611873801
356	0.6264252599	0.6611772267
357	0.6264373353	0.661172215
358	0.6264517886	0.6611626918
359	0.6264803482	0.6611486808
360	0.6265543315	0.6611194584
361	0.6265547519	0.6611155511
362	0.6266017667	0.6610930466
363	0.6266204829	0.6610845036
364	0.6266312474	0.6610765948
365	0.6266383897	0.6610698138
366	0.6266786103	0.6610553124
367	0.6266786553	0.6610524681
368	0.6266926234	0.6610356469
369	0.6267249636	0.6610179976
370	0.6267388193	0.661003078
371	0.6267546318	0.6609865076
372	0.6268062226	0.6609711782
373	0.6268816399	0.6609299656
374	0.6269023618	0.66091777
375	0.6269166888	0.6609098321
376	0.6269391916	0.6608995796
377	0.6269652264	0.6608915473
378	0.6270087722	0.6608770804
379	0.6270487295	0.6608594676
380	0.6270571	0.6608522459
381	0.6270846472	0.6608403227
382	0.6270951627	0.6608279091
383	0.6271435266	0.6608034965
384	0.6272073621	0.6607811666
385	0.6272222499	0.6607752144
386	0.6272615878	0.6607566529
387	0.6272713075	0.6607517375
388	0.6273243766	0.6607222766
389	0.6273671623	0.66069914
390	0.6273727	0.6606913157
391	0.6274278622	0.6606613211
392	0.6274278622	0.6606613211
393	0.6274641397	0.6606471416
394	0.6275075709	0.660627418
395	0.6275531593	0.6606105451
396	0.627634756	0.6605719813
397	0.6277161613	0.6605323369
398	0.6277376956	0.6605034766
399	0.6277652585	0.6604825383
400	0.6277889282	0.6604530133
401	0.6278129795	0.660441606
402	0.6278783105	0.6604147114
403	0.6279063519	0.6604066201
404	0.6279243312	0.6603970389
405	0.6279649169	0.6603759644
406	0.6279937061	0.6603611926
407	0.6280126486	0.660345125
408	0.628051167	0.6603244133
409	0.6280711836	0.6603081962
410	0.6280897155	0.660282195
411	0.6281383555	0.6602705894
412	0.6281498446	0.6602582952
413	0.6281794701	0.6602374231
414	0.6282015998	0.6602227986
415	0.6282300405	0.6602096927
416	0.6282587667	0.6601939719
417	0.6283041063	0.6601736025
418	0.6283889007	0.6601392024
419	0.6284124056	0.6601103426
420	0.6284734245	0.6600774207
421	0.6284790344	0.6600684169
422	0.6285142546	0.660055216
423	0.6285430571	0.6600399851
424	0.6285683123	0.6600323629
425	0.6286044456	0.6600170499
426	0.6286451253	0.6600047649
427	0.6286765053	0.659991777
428	0.6287329834	0.6599608253
429	0.6287720361	0.659941874
430	0.6288029059	0.6599136619
431	0.6288156294	0.659900915
432	0.6288286304	0.6598876763
433	0.628853088	0.659866163
434	0.6288663194	0.659860057
435	0.6289083816	0.6598422589
436	0.6289232125	0.6598344721
437	0.6289758939	0.659819838
438	0.6289857204	0.6598087437
439	0.6290058591	0.6597968707
440	0.6290229334	0.6597769185
441	0.6290363871	0.659756869
442	0.6290697769	0.6597384896
443	0.6290852837	0.6597211595
444	0.6290992957	0.6597107894
445	0.629215165	0.6596654103
446	0.6292572345	0.6596454853
447	0.629281201	0.6596358946
448	0.6292916121	0.6596238255
449	0.6293072396	0.6596031936
450	0.629315717	0.6595932006
451	0.6293393125	0.6595757607
452	0.6293664683	0.6595670142
453	0.6294168986	0.6595412245
454	0.6294655106	0.6595262164
455	0.6295271194	0.6595030638
456	0.6295522627	0.6594909437
457	0.6295575361	0.6594873366
458	0.6295809341	0.6594633018
459	0.6295983637	0.6594510756
460	0.6296146652	0.6594369176
461	0.6296366256	0.6594277374
462	0.6296650523	0.6594109925
463	0.6296895571	0.6594010063
464	0.6297182675	0.6593844012
465	0.629733979	0.6593617538
466	0.6297507131	0.6593528058
467	0.629787819	0.6593356519
468	0.629801857	0.6593279334
469	0.6298480245	0.6593044022
470	0.6298804142	0.659289511
471	0.6298953177	0.6592658536
472	0.6299104365	0.659252386
473	0.629988483	0.6592225671
474	0.6300191032	0.6592039214
475	0.6300536163	0.6591868772
476	0.6300608314	0.6591761817
477	0.6300729496	0.6591595013
478	0.6300937147	0.6591473052
479	0.6301056679	0.659133023
480	0.630114956	0.6591228868
481	0.6301622605	0.6591099129
482	0.6301780129	0.6591010851
483	0.6302038164	0.659089204
484	0.6302308988	0.6590814588
485	0.6302419811	0.6590671776
486	0.6302687781	0.6590550926
487	0.6302836398	0.6590433211
488	0.6303350724	0.6590204236
489	0.6303490806	0.6590140227
490	0.6303652557	0.6590035553
491	0.6303762748	0.658992323
492	0.6304096182	0.6589798473
493	0.6304349741	0.6589676203
494	0.6304542531	0.6589543291
495	0.6304754098	0.6589420834
496	0.6304872655	0.6589334205
497	0.6305416855	0.6588925358
498	0.6305636697	0.6588781833
499	0.6306032278	0.6588608614
500	0.630619371	0.6588496821
501	0.6306252578	0.6588364049
502	0.6306435743	0.6588279439
503	0.6306654669	0.6588174137
504	0.6306884252	0.6588039507
505	0.6306997372	0.6587841568
506	0.630714277	0.6587731983
507	0.6307533435	0.6587574601
508	0.630781762	0.6587468377
509	0.630822201	0.658731694
510	0.630855844	0.6587130633
511	0.6308712567	0.65869806
512	0.630890156	0.6586884504
513	0.6309468429	0.6586621699
514	0.6309703842	0.6586436969
515	0.6309809758	0.6586363577
516	0.6310195371	0.6586204898
517	0.6310390081	0.6586091356
518	0.6311035781	0.6585742995
519	0.6311324861	0.6585571091
520	0.6311514818	0.6585429338
521	0.6311652502	0.658529739
522	0.6311881561	0.6585226024
523	0.6312158769	0.6585118842
524	0.6312557002	0.658499464
525	0.6312649728	0.658487569
526	0.6312743571	0.6584754798
527	0.6312936232	0.6584664374
528	0.6313129613	0.6584570695
529	0.6313538506	0.6584404295
530	0.6313651074	0.6584253294
531	0.6313715737	0.6584138767
532	0.6314016838	0.6583980657
533	0.6314140492	0.65839309
534	0.6314344096	0.6583777798
535	0.6314557232	0.6583635482
536	0.6314631332	0.6583536301
537	0.6315286742	0.658319489
538	0.6315630545	0.6583076418
539	0.6315868387	0.6582925551
540	0.6316320475	0.6582768971
541	0.6316444615	0.6582707944
542	0.63165818	0.65826386
543	0.6316688731	0.6582581302
544	0.6316819031	0.6582415206
545	0.6316936227	0.6582322456
546	0.6317193341	0.6582198295
547	0.6317582378	0.6582057684
548	0.6317899813	0.6581926244
549	0.6318318289	0.6581825526
550	0.6318384583	0.6581743897
551	0.6318466803	0.658163776
552	0.6318743921	0.6581413328
553	0.631886674	0.6581329831
554	0.6318997408	0.6581274788
555	0.6319082048	0.6581209996
556	0.6319364766	0.6581055383
557	0.631956353	0.6580979723
558	0.6319733954	0.6580913847
559	0.6320085146	0.6580775927
560	0.6320277436	0.6580693919
561	0.6320421582	0.6580613092
562	0.6320626412	0.6580464713
563	0.6320784897	0.6580416319
564	0.6320869648	0.6580339155
565	0.6321013946	0.6580241017
566	0.6321263844	0.6580126197
567	0.6321469032	0.6579988495
568	0.6321719641	0.657989883
569	0.6321835547	0.6579811744
570	0.6321946292	0.657974468
571	0.6322033224	0.6579692922
572	0.6322243783	0.6579591537
573	0.632229092	0.6579517653
574	0.6322532668	0.6579410342
575	0.6322689301	0.657932942
576	0.6322793606	0.6579244718
577	0.6323480964	0.6578837916
578	0.6323763159	0.6578728405
579	0.6324069138	0.6578543312
580	0.6324244681	0.6578437857
581	0.6324378519	0.6578352435
582	0.6324583102	0.6578253254
583	0.632482286	0.6578141236
584	0.6325566314	0.657776953
585	0.6325646449	0.6577726184
586	0.6325964732	0.6577543404
587	0.6326469572	0.6577245041
588	0.6326549958	0.6577113414
589	0.6326681676	0.6577049521
590	0.6327174611	0.6576936501
591	0.6327285476	0.6576866485
592	0.6327498086	0.6576802583
593	0.6328049557	0.6576620385
594	0.6328137691	0.6576521769
595	0.6328518247	0.6576389236
596	0.6329149106	0.6575985383
597	0.6329234956	0.6575905961
598	0.6329445544	0.6575783177
599	0.6329575689	0.6575652012
600	0.6329665086	0.6575557764
601	0.6329913422	0.6575465573
602	0.6330121439	0.6575334533
603	0.6330170535	0.6575259574
604	0.6330200569	0.6575187477
605	0.6330487213	0.6575095129
606	0.633055449	0.6575059228
607	0.6330781564	0.6574978089
608	0.6330967916	0.657478131
609	0.6331227494	0.6574685248
610	0.6331658098	0.6574545547
611	0.6331803415	0.6574482859
612	0.6332013934	0.6574373227
613	0.6332300741	0.6574255223
614	0.6332555721	0.6574107463
615	0.6332751721	0.6574029016
616	0.6332913493	0.6573896772
617	0.6332972237	0.6573752597
618	0.6333046021	0.6573686223
619	0.6333319942	0.6573578587
620	0.6333398658	0.6573479436
621	0.6333526916	0.6573370809
622	0.6333766965	0.6573236698
623	0.6333962043	0.6573091025
624	0.6334135962	0.6573011267
625	0.6334221498	0.6572963977
626	0.6334283028	0.6572825053
627	0.6334463501	0.6572736417
628	0.6334587093	0.6572655218
629	0.6334718534	0.6572531538
630	0.633490986	0.6572450306
631	0.6335059696	0.6572350986
632	0.6335251731	0.6572201132
633	0.6335457173	0.6572090696
634	0.6335576099	0.6571983313
635	0.6335818402	0.6571845101
636	0.6336020331	0.657173455
637	0.6336337063	0.657157928
638	0.6336505481	0.6571451827
639	0.6336627163	0.65713432
640	0.6336809376	0.6571240083
641	0.6336969648	0.657115644
642	0.633709049	0.6571058081
643	0.6337228028	0.6570962727
644	0.6337571963	0.65708734
645	0.6337758231	0.6570748893
646	0.6337834891	0.6570677469
647	0.6337932792	0.6570562253
648	0.6338029073	0.6570512714
649	0.633806723	0.6570413865
650	0.6338307523	0.6570297613
651	0.6338421077	0.6570229455
652	0.6338480015	0.6570179105
653	0.6338788905	0.6570018612
654	0.6338971641	0.6569910265
655	0.6339044782	0.6569809564
656	0.6339130073	0.6569685906
657	0.6339525172	0.656956581
658	0.6339954301	0.6569450911
659	0.6340116603	0.6569296432
660	0.6340239496	0.6569239943
661	0.6340320066	0.6569161291
662	0.6340487608	0.6568994805
663	0.6340735784	0.6568871951
664	0.6340810914	0.6568809305
665	0.6340846178	0.6568684769
666	0.6341123701	0.6568599518
667	0.6341180165	0.6568534051
668	0.6341310523	0.6568439804
669	0.6341469457	0.6568325693
670	0.6341698159	0.6568270436
671	0.6341808187	0.6568192597
672	0.6341958225	0.6568108443
673	0.6342129655	0.6568026221
674	0.6342203315	0.656799202
675	0.6342566753	0.6567882792
676	0.6342903218	0.6567770973
677	0.6343257396	0.6567656378
678	0.6343434878	0.6567603379
679	0.6343657383	0.6567473147
680	0.6343872104	0.6567362286
681	0.634417431	0.6567216551
682	0.6344329944	0.6567126992
683	0.6344351835	0.6567065467
684	0.634438046	0.656697616
685	0.6344562766	0.656685038
686	0.6344625993	0.6566777827
687	0.6344773538	0.6566657273
688	0.6344872136	0.6566584915
689	0.6344937311	0.6566519139
690	0.6346886489	0.6565435142
691	0.63470753	0.6565327181
692	0.6347385023	0.6565090359
693	0.6347507998	0.6565035053
694	0.6347588737	0.6564936933
695	0.6347662052	0.6564897625
696	0.6347763111	0.6564738959
697	0.6347960356	0.6564623262
698	0.6348203098	0.6564536177
699	0.6348381897	0.6564444951
700	0.634851342	0.6564371866
701	0.6348604677	0.6564247072
702	0.6348706795	0.6564184933
703	0.6348780528	0.6564069785
704	0.6348903851	0.656400056
705	0.6349290947	0.656370891
706	0.6349638309	0.6563550936
707	0.6349783543	0.6563514513
708	0.6350034024	0.6563435544
709	0.6350393274	0.6563333074
710	0.6351004117	0.6563208335
711	0.635118604	0.6563130256
712	0.6351337995	0.6563045229
713	0.6351476447	0.6562938295
714	0.6351615068	0.6562863045
715	0.6351712512	0.6562801727
716	0.6351819423	0.6562710639
717	0.6351959527	0.6562617707
718	0.6352090536	0.6562555978
719	0.6352259284	0.6562470253
720	0.6352478327	0.6562381694
721	0.6352552388	0.6562323026
722	0.635262809	0.6562214215
723	0.6352774802	0.6562133449
724	0.6353010887	0.6562041142
725	0.6354009311	0.6561527373
726	0.6354226827	0.6561441162
727	0.6354434931	0.6561340193
728	0.6354646857	0.6561201831
729	0.6355018993	0.6561085036
730	0.635514552	0.6560938054
731	0.6355211988	0.65608671
732	0.6355374366	0.6560735876
733	0.6355492274	0.6560653888
734	0.6355709378	0.6560520827
735	0.6355754176	0.6560455462
736	0.6355844727	0.6560410251
737	0.6355910186	0.6560346116
738	0.6356313337	0.6560213986
739	0.6356491134	0.6560131845
740	0.6356611278	0.6560074344
741	0.6356769734	0.6559971328
742	0.6356901531	0.6559911106
743	0.6357007406	0.6559841552
744	0.6357076481	0.655977536
745	0.6357182259	0.655969106
746	0.6357364149	0.6559625401
747	0.6357393471	0.6559553593
748	0.6357479953	0.6559465869
749	0.6357648129	0.6559359383
750	0.6357838297	0.655928449
751	0.6358116025	0.655919163
752	0.6358170501	0.6559103704
753	0.6358218618	0.6559049103
754	0.6358326161	0.6558937271
755	0.6358376653	0.6558853636
756	0.635844184	0.655881043
757	0.6358557479	0.655876037
758	0.6358677425	0.6558612027
759	0.6359173318	0.6558362437
760	0.63592689	0.6558286211
761	0.6359410291	0.6558233735
762	0.6359611793	0.6558102382
763	0.6359811236	0.6557956219
764	0.6360048776	0.655781041
765	0.636025969	0.6557719936
766	0.6360355527	0.6557688423
767	0.636048379	0.6557581813
768	0.6360593485	0.6557524101
769	0.6360699722	0.655748246
770	0.6360873386	0.6557363706
771	0.636107209	0.6557264891
772	0.6361149377	0.6557233043
773	0.6361517392	0.6556949953
774	0.6361649737	0.6556861829
775	0.6361784974	0.6556726682
776	0.6361956882	0.6556679682
777	0.6362102524	0.6556629883
778	0.6362153541	0.655658479
779	0.6362203655	0.6556545977
780	0.6362312167	0.6556468618
781	0.6362351138	0.6556357447
782	0.6362397792	0.6556321537
783	0.6362541198	0.6556265851
784	0.6362635896	0.6556214674
785	0.6362758907	0.6556119033
786	0.6362854892	0.6556030428
787	0.6362903327	0.6555973096
788	0.6363019806	0.6555904822
789	0.6363171146	0.6555786037
790	0.6363323423	0.6555698751
791	0.6363396263	0.6555649285
792	0.6363550679	0.6555561448
793	0.6363942233	0.6555438172
794	0.6364086493	0.655536012
795	0.6364144558	0.6555306731
796	0.6364297597	0.6555147895
797	0.6364382775	0.6555052682
798	0.6364528604	0.6554953965
799	0.6364745499	0.655482285
800	0.6364920641	0.6554755024
801	0.6365039139	0.6554661264
802	0.6365079637	0.6554596751
803	0.6365162598	0.6554533464
804	0.6365278245	0.6554471241
805	0.6365389284	0.6554392524
806	0.6365432082	0.6554347975
807	0.6365884278	0.6554156489
808	0.6366238482	0.6553908852
809	0.6366372499	0.6553831567
810	0.6366578407	0.6553746973
811	0.636690636	0.6553657089
812	0.636698505	0.6553610151
813	0.6367030349	0.6553546157
814	0.636723667	0.6553494338
815	0.6367371232	0.6553418087
816	0.6367520037	0.6553345949
817	0.6367600027	0.6553291533
818	0.6367718073	0.6553224005
819	0.6367764524	0.6553181777
820	0.6367857198	0.6553134851
821	0.6368074621	0.6553057641
822	0.6368170447	0.6552967492
823	0.6368218328	0.6552927723
824	0.6368396723	0.6552835118
825	0.6368720125	0.6552683997
826	0.6368799415	0.655265078
827	0.6368883934	0.655261562
828	0.6368950772	0.6552562831
829	0.6369051784	0.6552502846
830	0.6369191259	0.6552404977
831	0.6369361674	0.6552325602
832	0.6369449466	0.6552242194
833	0.6369524927	0.6552185884
834	0.6369599649	0.6552052709
835	0.6369928386	0.6551916734
836	0.6370082029	0.6551832827
837	0.6370146398	0.6551779045
838	0.637021121	0.6551701342
839	0.6370297798	0.6551663922
840	0.6371426781	0.6550947861
841	0.6371674302	0.6550853953
842	0.6371869255	0.6550775282
843	0.6372032726	0.6550708
844	0.6372270026	0.6550598334
845	0.637234895	0.655054436
846	0.6372422681	0.6550483006
847	0.6372514823	0.6550398493
848	0.6372603102	0.6550348326
849	0.6372681155	0.6550307013
850	0.6372834158	0.6550223491
851	0.6372920679	0.6550143268
852	0.6373045043	0.6550076772
853	0.6373291342	0.6549952126
854	0.637333086	0.6549858526
855	0.6373492687	0.6549763747
856	0.6373915454	0.6549686671
857	0.6374011219	0.6549631878
858	0.6374071856	0.6549560636
859	0.6374147973	0.6549515633
860	0.6374296068	0.6549395698
861	0.6374440614	0.6549327877
862	0.6374658308	0.6549254521
863	0.6374774715	0.6549140061
864	0.6374907241	0.6549036715
865	0.6375081364	0.6548932312
866	0.6375158775	0.6548898419
867	0.637522096	0.6548824588
868	0.637532532	0.6548741829
869	0.6375486917	0.6548665785
870	0.6375680608	0.6548557694
871	0.6375775068	0.6548519176
872	0.6375946956	0.6548445077
873	0.6376098574	0.6548372614
874	0.637614031	0.6548273629
875	0.6376471275	0.6548123595
876	0.6376653771	0.6548025497
877	0.6376716521	0.6547998215
878	0.6376874001	0.6547895641
879	0.6377103644	0.6547751104
880	0.6377244876	0.6547663464
881	0.6377321099	0.6547585936
882	0.6377440746	0.6547488227
883	0.6377491059	0.6547446476
