iter	PRAUC:type=Classic	Logloss
878	0.6849285825	0.6269429147
879	0.684989261	0.6269069143
880	0.6850496889	0.6268674321
881	0.6851044286	0.6268312824
882	0.6851544184	0.6268030717
883	0.6851893834	0.6267672745
884	0.6852189655	0.6267396787
885	0.6852424998	0.6267241764
886	0.6852650072	0.6266799199
887	0.6852979932	0.626649029
888	0.6853511033	0.6266126197
889	0.6853924885	0.6265813675
890	0.6854637936	0.6265407364
891	0.6855125226	0.6265125504
892	0.6856097192	0.6264891745
893	0.6856521308	0.6264652668
894	0.6856981272	0.6264436888
895	0.6857438334	0.6263958689
896	0.6858154007	0.6263674799
897	0.6858409502	0.6263317319
898	0.6858418157	0.6262885692
899	0.6858685233	0.6262662492
900	0.685889644	0.6262511454
901	0.6859316077	0.6262241338
902	0.6860273317	0.626186962
903	0.6860441488	0.6261661783
904	0.6860617696	0.626137307
905	0.6861058205	0.6261041803
906	0.6861523803	0.6260689107
907	0.6861874133	0.6260373803
908	0.6862592555	0.6260056629
909	0.6863309122	0.6259650602
910	0.6863561125	0.6259168659
911	0.6864061294	0.6258875612
912	0.6864493815	0.6258527948
913	0.6864852136	0.625830427
914	0.6865541202	0.6257985911
915	0.6866131813	0.6257686092
916	0.686642689	0.6257504576
917	0.6866491779	0.6257328288
918	0.6867016584	0.6257246897
919	0.6867309311	0.6256885805
920	0.6867836927	0.6256535865
921	0.6868038413	0.6256397855
922	0.6868195105	0.6256337882
923	0.6868931369	0.6256002218
924	0.6869820276	0.6255692335
925	0.6870016301	0.6255381495
926	0.6870645797	0.6254918997
927	0.6871295006	0.6254641056
928	0.6871884406	0.6254261248
929	0.6872167916	0.6253974891
930	0.6872673179	0.6253608922
931	0.6873173517	0.625328501
932	0.6873507197	0.6252908076
933	0.6873979385	0.6252569354
934	0.6874749061	0.6252138272
935	0.6875045173	0.6251821134
936	0.6875648441	0.6251641375
937	0.6875767331	0.6251417153
938	0.6876155382	0.6251066932
939	0.687678433	0.6250737695
940	0.68775541	0.625030307
941	0.6877600091	0.6250284177
942	0.6878356572	0.6249835242
943	0.687905096	0.6249555633
944	0.6879461157	0.6249305262
945	0.6879749972	0.6249030567
946	0.6880375465	0.624870049
947	0.6880694032	0.6248325769
948	0.6881157313	0.6248104897
949	0.6881651735	0.62478865
950	0.6881870456	0.6247702204
951	0.6882342481	0.6247444244
952	0.6882690152	0.6247041351
953	0.6883210995	0.6246706797
954	0.6884148769	0.6246323207
955	0.6884671717	0.6246030971
956	0.6885145552	0.6245666105
957	0.6886366329	0.6245371048
958	0.6886859723	0.6245059464
959	0.6887197915	0.6244752174
960	0.6887881286	0.6244349949
961	0.6888567481	0.6243973196
962	0.6888819574	0.6243774226
963	0.6889326446	0.6243481614
964	0.6889884754	0.6243203035
965	0.6890462235	0.6242875726
966	0.6890784658	0.6242657085
967	0.6891686984	0.6242255914
968	0.6892146512	0.6241679441
969	0.6893034633	0.6241272947
970	0.6893418369	0.6240941009
971	0.6893436092	0.6240936058
972	0.6894818538	0.6240596715
973	0.6894892479	0.6240575273
974	0.6895277641	0.624032451
975	0.689609135	0.6239946317
976	0.6896654809	0.6239750678
977	0.6896944397	0.6239363226
978	0.6897310987	0.623917404
979	0.6898009323	0.6238626974
980	0.6897851279	0.6238175053
981	0.6897865488	0.6237956146
982	0.6898113748	0.6237663094
983	0.6898648354	0.623733785
984	0.6898855207	0.6237099245
985	0.69000604	0.6236759728
986	0.6900659684	0.6236411023
987	0.6900986693	0.6236071951
988	0.6901645102	0.6235574492
989	0.690215321	0.6235296732
990	0.6902599111	0.623497356
991	0.6902867853	0.6234685736
992	0.6903283793	0.6234592451
993	0.6903610613	0.6234352363
994	0.6903820218	0.6234084346
995	0.6904878447	0.6233725767
996	0.6905780881	0.6233394408
997	0.6906177139	0.6232934635
998	0.6906692822	0.6232627622
999	0.6906717612	0.623234422
