iter	PRAUC:type=Classic	Logloss
163	0.6381062714	0.654989459
164	0.6382211521	0.6549337965
165	0.6382537399	0.6549178609
166	0.6382634831	0.6548484824
167	0.6384447821	0.6547778272
168	0.6385634626	0.6547023003
169	0.6386328444	0.6546551098
170	0.6386791909	0.6545945654
171	0.6388112527	0.6545295144
172	0.6389391783	0.6544756915
173	0.6390267101	0.6544141241
174	0.6391163924	0.6543581426
175	0.6391879076	0.6542779315
176	0.6393089806	0.654233235
177	0.6393643798	0.6541612553
178	0.6395025245	0.6541008971
179	0.6395712225	0.6540396284
180	0.6397000212	0.6539737162
181	0.6397734818	0.65390301
182	0.6398589774	0.6538484713
183	0.6400035413	0.6537977354
184	0.6401542589	0.6537285679
185	0.6403338555	0.6536626669
186	0.6405462455	0.6536027051
187	0.6406368888	0.6535617297
188	0.6407119732	0.6535274075
189	0.6408043901	0.6534695622
190	0.6409978538	0.6534198288
191	0.6411651092	0.6533516485
192	0.6412512745	0.6532947203
193	0.641374323	0.6532222537
194	0.6414370923	0.6531630773
195	0.6414781553	0.6531262132
196	0.6415301409	0.6530790496
197	0.6415790296	0.6530266641
198	0.6416391955	0.6529630109
199	0.6416782111	0.6529221321
200	0.6417528853	0.6528655264
201	0.6418315592	0.6527980188
202	0.641997817	0.6527541834
203	0.6420486679	0.6527209316
204	0.6420954748	0.6526738289
205	0.642168573	0.6526104222
206	0.6422158449	0.6525589122
207	0.6424746737	0.652487954
208	0.6425798179	0.6524241877
209	0.6427345383	0.6523727524
210	0.6428144744	0.6523190926
211	0.642901374	0.6522765953
212	0.6429449428	0.6522468794
213	0.6429698742	0.6521984359
214	0.643133042	0.6521319031
215	0.6431687143	0.6520621082
216	0.6432791696	0.652012345
217	0.643387068	0.6519589631
218	0.6434536395	0.6519255089
219	0.6435994648	0.651832301
220	0.6436854625	0.6517920442
221	0.6437939897	0.6517469901
222	0.6438729694	0.6516674165
223	0.643928694	0.6515903884
224	0.6440843731	0.6515494367
225	0.6441389805	0.6515034542
226	0.6442287683	0.6514658288
227	0.6443297173	0.651401129
228	0.6443783734	0.6513441158
229	0.6444303103	0.6513071528
230	0.6444829803	0.6512771174
231	0.6445401214	0.6512260429
232	0.6445996817	0.6511726189
233	0.6446280871	0.651121555
234	0.6446973337	0.6510913033
235	0.644758924	0.6510587144
236	0.6448821533	0.6510050517
237	0.6449688549	0.6509647842
238	0.6450397785	0.6509299157
239	0.6450879194	0.650887172
240	0.6451833389	0.6508181787
241	0.6452364815	0.6507654591
242	0.6454608365	0.6507062592
243	0.6455198731	0.6506652412
244	0.6455900158	0.6506273668
245	0.6456629824	0.6505832326
246	0.6457586715	0.6505411463
247	0.6458380904	0.65050092
248	0.6458867771	0.6504467944
249	0.6460602956	0.6503967615
250	0.6461024687	0.6503579951
251	0.6462146676	0.6503099376
252	0.6463302836	0.650253475
253	0.6463818402	0.6502351858
254	0.646553544	0.6501944526
255	0.646638448	0.6501490505
256	0.6466896188	0.650094789
257	0.6467463654	0.6500445948
258	0.6467968941	0.6500031915
259	0.6469107221	0.6499257935
260	0.6469748421	0.6498813068
261	0.6470302521	0.6498379647
262	0.6470381073	0.6497852306
263	0.6471163904	0.6497422191
264	0.6471906408	0.6497053275
265	0.6472673768	0.6496175508
266	0.6473748997	0.6495671936
267	0.6474439604	0.6495279452
268	0.6475680122	0.6494966964
269	0.6476125704	0.6494516305
270	0.6476802463	0.6493927894
271	0.647729888	0.6493428904
272	0.6478194449	0.6493021245
273	0.6478446744	0.6492585651
274	0.6478632119	0.6492063712
275	0.6479319471	0.6491761483
276	0.6479612349	0.6491514864
277	0.6480201867	0.6491146191
278	0.648075932	0.6490781896
279	0.6482088013	0.6490276449
280	0.6482624053	0.6489845058
281	0.6483444454	0.6489440828
282	0.6483790933	0.6488904941
283	0.6483847319	0.6488549671
284	0.6484490538	0.6488072935
285	0.6485916135	0.64874998
286	0.6486420707	0.64873258
287	0.6487359652	0.6486925134
288	0.648792524	0.6486524412
289	0.648931641	0.6486117388
290	0.6489550655	0.6485624554
291	0.6490419257	0.6485254151
292	0.6491501011	0.6484818235
293	0.6492188616	0.6484368577
294	0.6492640249	0.6483785593
295	0.6493344359	0.6483332394
296	0.6494166135	0.6482849102
297	0.649486367	0.6482346719
298	0.6495089963	0.648174949
299	0.6495533135	0.6481428267
300	0.6496218464	0.6481002985
301	0.6496738573	0.6480405954
302	0.6498456916	0.6479954217
303	0.6499041378	0.6479531745
304	0.649915112	0.6479380478
305	0.6500333945	0.6478767041
306	0.6501347119	0.64784163
307	0.6502292446	0.6477929486
308	0.650320575	0.6477440433
309	0.6503966471	0.6476896375
310	0.6504379887	0.6476457497
311	0.6505290877	0.6475710283
312	0.6505588371	0.6475452186
313	0.6507157196	0.6475002096
314	0.6507886553	0.6474529741
315	0.6508587048	0.6474223101
316	0.6509243357	0.6473880057
317	0.6510072935	0.6473491288
318	0.6510835452	0.6473093136
319	0.6511732562	0.6472711431
320	0.6512789737	0.6472184738
321	0.6513026458	0.6471925824
322	0.6513569347	0.647159361
323	0.651401515	0.6471180222
324	0.6514101721	0.6470844723
325	0.6514863952	0.6470507356
326	0.6515455729	0.6470057341
327	0.6516037102	0.646948954
328	0.6516462471	0.6469240296
329	0.6516645007	0.6468952709
330	0.6517129771	0.6468611302
331	0.6517983585	0.646814429
332	0.6518513148	0.646774301
333	0.6519177046	0.6467456086
334	0.6519967355	0.6467028943
335	0.652037577	0.6466609905
336	0.652218993	0.6466107444
337	0.6522865519	0.6465697265
338	0.6523389593	0.6465339
339	0.6525067319	0.6464834556
340	0.6525581767	0.6464419502
341	0.6526113306	0.64639578
342	0.6526444957	0.6463820071
343	0.6528087359	0.6463377121
344	0.652831388	0.646332969
345	0.6528731633	0.6462997657
346	0.652959388	0.6462655543
347	0.6530274387	0.6462185588
348	0.6531114165	0.6461855821
349	0.6531514516	0.646140148
350	0.6532876086	0.6460832857
351	0.653331275	0.6460456982
352	0.6534037644	0.6460027922
353	0.6534491031	0.6459674738
354	0.6535210538	0.6459195199
355	0.6535829878	0.6458841296
356	0.6536228371	0.6458410194
357	0.6536599211	0.6458106209
358	0.6537127115	0.6457917775
359	0.6537518184	0.6457455741
360	0.6538310479	0.6456931381
361	0.6539024218	0.6456519584
362	0.6539975617	0.6456078349
363	0.6540031063	0.6455955964
364	0.6540609029	0.6455586909
365	0.6541694737	0.6455271971
366	0.6542547951	0.6454913684
367	0.6542832667	0.6454545082
368	0.654333103	0.6454218195
369	0.6543495461	0.6453836406
370	0.6544782152	0.6453136054
371	0.6545647244	0.6452641271
372	0.6546910046	0.6452180493
373	0.6547375899	0.6451760824
374	0.6548044791	0.6451187601
375	0.6548955171	0.6450773925
376	0.6549590253	0.6450360908
377	0.6550588209	0.644997712
378	0.6552178183	0.644952272
379	0.6553241625	0.6449026557
380	0.655400426	0.6448559341
381	0.6555361917	0.644819317
382	0.655583779	0.6447798909
383	0.6556235673	0.6447509428
384	0.6556737403	0.6447163359
385	0.6557062502	0.6446643742
386	0.65578773	0.6446229608
387	0.6558547918	0.6445925038
388	0.6559322001	0.6445474284
389	0.6560241375	0.6444932191
390	0.6560479341	0.6444379893
391	0.6561113764	0.6443916527
392	0.6562107068	0.6443631662
393	0.6563183293	0.6443188125
394	0.656417692	0.6442766139
395	0.6564520939	0.6442445616
396	0.6565062976	0.6442093574
397	0.6565492689	0.6441669404
398	0.6566242995	0.6441307643
399	0.6567202203	0.6440936361
400	0.6567758894	0.6440617795
401	0.6568388584	0.644020852
402	0.6568827786	0.6439878299
403	0.6570244216	0.6439352496
404	0.6570428436	0.6439252522
405	0.6571227472	0.6438707678
406	0.6571807406	0.6438337489
407	0.6572209223	0.6437944582
408	0.6572799648	0.6437493964
409	0.6573383779	0.6437010378
410	0.6573680212	0.6436773569
411	0.6574040384	0.6436472777
412	0.6574998144	0.6436038242
413	0.6576162321	0.643564909
414	0.6576681461	0.643529115
415	0.6577388842	0.6434768756
416	0.6577925844	0.6434434529
417	0.657959713	0.6433874143
418	0.6580022968	0.6433409154
419	0.6580938948	0.6432999666
420	0.6581542238	0.6432674824
421	0.6582027141	0.6432192697
422	0.6582677114	0.6431813377
423	0.6583269653	0.6431391648
424	0.6583387572	0.6430783091
425	0.6583967831	0.6430149006
426	0.6584458355	0.6429769895
427	0.6585025837	0.6429341571
428	0.6585380327	0.6428913856
429	0.6585650105	0.6428819132
430	0.6586287787	0.6428402956
431	0.6587376741	0.6427835328
432	0.6587922521	0.6427483498
433	0.6588409659	0.6427078746
434	0.6589093995	0.6426620007
435	0.6589630456	0.6426238834
436	0.6590075491	0.6425727295
437	0.6591050008	0.6425434656
438	0.6591518276	0.6425105656
439	0.6592160115	0.6424772671
440	0.6592388692	0.6424477114
441	0.6592817304	0.6424157206
442	0.6593245777	0.6423812057
443	0.6593512627	0.6423631229
444	0.6594505068	0.6423190145
445	0.6595342182	0.6422625801
446	0.6595749425	0.6422217985
447	0.659605739	0.6421784663
448	0.6596371681	0.6421500458
449	0.6597999663	0.6421100423
450	0.6598532098	0.6420734027
451	0.6599227246	0.642033142
452	0.6600207023	0.6419841203
453	0.6600388259	0.6419725795
454	0.6600952206	0.6419394699
455	0.6602014809	0.6418925929
456	0.6602344557	0.6418491347
457	0.6603234446	0.641800777
458	0.6604020169	0.6417741566
459	0.660425884	0.6417441019
460	0.6604377574	0.641734528
461	0.6604746519	0.6417036268
462	0.660574066	0.641662554
463	0.6606510679	0.6416379108
464	0.6607143317	0.6415994232
465	0.6607415107	0.6415767642
466	0.6607981143	0.6415369348
467	0.6608223106	0.641491629
468	0.6608568722	0.6414618119
469	0.6609153863	0.6414359078
470	0.6609371376	0.6414215126
471	0.6610030902	0.6413829287
472	0.6610699771	0.6413469132
473	0.6611286425	0.6413140528
474	0.661201254	0.641270651
475	0.6612700537	0.641242133
476	0.6613361693	0.64120834
477	0.6614165726	0.6411740378
478	0.6614896946	0.6411279217
479	0.6615580479	0.6410858721
480	0.6616069198	0.6410476314
481	0.6616696259	0.6410187042
482	0.6617163555	0.6409905596
483	0.6617503864	0.6409591682
484	0.6618065617	0.640922035
485	0.6618921884	0.6408850509
486	0.6619656624	0.6408279139
487	0.6620373311	0.6407815841
488	0.6621148258	0.6407429094
489	0.6621252329	0.6407124989
490	0.6621851962	0.6406812282
491	0.662266743	0.6406508692
492	0.6623180314	0.6406183722
493	0.6623594868	0.6405791058
494	0.6624057186	0.6405396874
495	0.6624468303	0.6405214376
496	0.6624745808	0.6404738266
497	0.6625060417	0.6404358983
498	0.6625661229	0.6403982559
499	0.6626390516	0.6403723364
500	0.6627349095	0.6403491471
501	0.6627958111	0.640330427
502	0.662882388	0.6402951766
503	0.6629181669	0.6402495523
504	0.6629782259	0.6402236135
505	0.6630283931	0.6401954339
506	0.6630909628	0.6401619681
507	0.663140481	0.6401150425
508	0.6632491971	0.6400634354
509	0.6632998678	0.6400213705
510	0.6633716033	0.6399921683
511	0.6634995719	0.6399593431
512	0.6636052487	0.639919904
513	0.6637052999	0.6398866145
514	0.6637989224	0.6398349912
515	0.6638488418	0.6398087277
516	0.6638865726	0.6397822184
517	0.6639550723	0.6397480735
518	0.6639680909	0.6397070006
519	0.6640858857	0.6396679095
520	0.6641293005	0.6396353101
521	0.6641668089	0.6395839695
522	0.6642167876	0.6395368297
523	0.6642478705	0.6395032817
524	0.6642754632	0.6394675834
525	0.6643661395	0.6394363387
526	0.6644788965	0.6393917727
527	0.6645446719	0.6393455848
528	0.6645640281	0.6392979975
529	0.6646266037	0.6392575696
530	0.6646703368	0.6392055474
531	0.6647328557	0.6391543227
532	0.6647825939	0.6391258082
533	0.6647917914	0.6390880985
534	0.6648385584	0.6390315432
535	0.6649810373	0.6389825337
536	0.6650186482	0.6389468019
537	0.665096913	0.6388999384
538	0.6651676119	0.6388623481
539	0.6653058017	0.6388286312
540	0.665367162	0.6388015281
541	0.6654161518	0.638755366
542	0.665482446	0.6387243651
543	0.6654899377	0.6387038724
544	0.6655418118	0.6386703751
545	0.6655969226	0.638641227
546	0.6656386488	0.6385843963
547	0.6656846261	0.6385542031
548	0.6657432054	0.6385269844
549	0.6657850942	0.6384797975
550	0.6658030567	0.6384540277
551	0.6658447785	0.6384229338
552	0.6658919471	0.6384049896
553	0.6659644387	0.6383439761
554	0.6659956237	0.6383210316
555	0.6661183868	0.638272569
556	0.6662031854	0.6382381239
557	0.6662554235	0.6381924535
558	0.6663045153	0.6381637523
559	0.6663644175	0.6381398225
560	0.6664213537	0.6380966101
561	0.6664696086	0.6380691984
562	0.6665216498	0.6380370559
563	0.6665292583	0.6380144771
564	0.6665669886	0.6379966085
565	0.6665995629	0.6379443383
566	0.6666426374	0.6379093877
567	0.6668225665	0.6378456319
568	0.6668778775	0.6378108968
569	0.6669270805	0.6377838782
570	0.6669978008	0.6377428468
571	0.6670240448	0.6377051196
572	0.667045603	0.6376852884
573	0.6672447591	0.6376226348
574	0.6673057057	0.6375850231
575	0.6674075826	0.637538389
576	0.6674594559	0.6375035621
577	0.6675407277	0.6374470344
578	0.6676380619	0.6374061917
579	0.6677060344	0.6373616627
580	0.667747473	0.6373272744
581	0.6677934047	0.637305914
582	0.6678847899	0.6372663378
583	0.667922544	0.637232778
584	0.6680213242	0.6372004323
585	0.6680833355	0.6371595554
586	0.6681118978	0.6371216627
587	0.6681950505	0.6370855725
588	0.6682227888	0.6370538121
589	0.6682459761	0.6370462183
590	0.6682969988	0.6370130482
591	0.6683787764	0.6369667043
592	0.6684605981	0.6369327434
593	0.668513025	0.6369010484
594	0.6685410145	0.6368727373
595	0.6685972293	0.636841894
596	0.6686568792	0.6367959379
597	0.6688595233	0.6367449011
598	0.6689558252	0.6367167167
599	0.6689966506	0.6366922504
600	0.6690750456	0.6366611692
601	0.6691790213	0.6366304292
602	0.6692285999	0.6365940702
603	0.6692581348	0.6365413437
604	0.6693273666	0.636500371
605	0.6693610228	0.6364587484
606	0.669395946	0.6364275666
607	0.669441143	0.6363912234
608	0.669504519	0.6363615779
609	0.669550992	0.6363205188
610	0.6696432985	0.6362777667
611	0.6696933296	0.6362361824
612	0.6697415074	0.6362023335
613	0.6697551428	0.6361735086
614	0.669826014	0.6361375059
615	0.6698434137	0.6361151601
616	0.6699341502	0.6360711061
617	0.6699813292	0.6360318791
618	0.6700088698	0.6359956533
619	0.6700672619	0.6359566295
620	0.670135095	0.6359118684
621	0.6701526091	0.6358852364
622	0.6702089724	0.6358547978
623	0.6702914159	0.6358270485
624	0.6703360761	0.6357880418
625	0.6703859174	0.6357546892
626	0.6705135695	0.6357158614
627	0.6705878541	0.6356841122
628	0.6706257386	0.6356474069
629	0.6707025087	0.6356145906
630	0.6707395208	0.6355850756
631	0.6707717057	0.6355617141
632	0.6708238845	0.635522361
633	0.6708968409	0.6354850373
634	0.670922022	0.6354470596
635	0.6710242125	0.6354153386
636	0.6711089882	0.6353708284
637	0.6711853831	0.6353335322
638	0.6712156917	0.6352999359
639	0.6712389619	0.6352839881
640	0.6712768654	0.6352496525
641	0.6713488141	0.6352124653
642	0.671392771	0.6351708618
643	0.6714516256	0.6351361936
644	0.6714901142	0.635101614
645	0.6715665666	0.6350629233
646	0.6716202057	0.6350269577
647	0.6716724391	0.6349986186
648	0.6717236021	0.6349650049
649	0.6717862055	0.6349279966
650	0.6718638234	0.6348955852
651	0.6719146705	0.6348555848
652	0.6719417378	0.6348195994
653	0.6720188963	0.634794644
654	0.6720654978	0.6347719463
655	0.6721719848	0.6347228272
656	0.672211559	0.6346806924
657	0.6722718915	0.6346511774
658	0.6723047874	0.6346224593
659	0.672368185	0.6345830168
660	0.6724971503	0.6345471342
661	0.6725955555	0.6345171508
662	0.6726325111	0.634491637
663	0.672685719	0.634466924
664	0.6727221451	0.6344426056
665	0.6727508343	0.6344160638
666	0.6727929507	0.6343837834
667	0.6728088677	0.6343353789
668	0.672827842	0.6343064631
669	0.6728705141	0.6342841481
670	0.6729261994	0.6342499089
671	0.6730131652	0.6342145188
672	0.6730516303	0.6341743611
673	0.6730705379	0.6341393578
674	0.6731200382	0.6341184932
675	0.6731766846	0.6340703374
676	0.6732046369	0.6340281174
677	0.6732004993	0.6340073002
678	0.6732784703	0.6339705602
679	0.6733151635	0.6339528144
680	0.6733806485	0.6339136461
681	0.6734402042	0.6338838111
682	0.6734621395	0.6338631997
683	0.6735188059	0.6338244185
684	0.6735820058	0.6337928103
685	0.673627357	0.6337643543
686	0.673676679	0.6337348617
687	0.6737303397	0.6337079387
688	0.6737781297	0.6336784897
689	0.6738110976	0.6336282205
690	0.6739028338	0.6336036275
691	0.673980359	0.6335743494
692	0.6740274473	0.6335455863
693	0.6740537423	0.6335065076
694	0.6740907458	0.6334779185
695	0.6741307868	0.6334208947
696	0.6742495189	0.6333885833
697	0.6743041888	0.6333558014
698	0.674373396	0.6333272883
699	0.6744222315	0.6332925125
700	0.6744844299	0.6332484595
701	0.6745252233	0.6332160852
702	0.6745216785	0.6332008096
703	0.6745879133	0.6331550512
704	0.674572874	0.6331364647
705	0.6745971156	0.6331016348
706	0.6746334348	0.6330674995
707	0.6747303944	0.6330231941
708	0.6747657134	0.6329938881
709	0.6748235112	0.6329641447
710	0.6748456666	0.6329207247
711	0.6749057917	0.6328872551
712	0.6749532318	0.6328560463
713	0.6750121592	0.6328208837
714	0.6750909072	0.6327815142
715	0.6751351852	0.632757319
716	0.6751709328	0.6327295511
717	0.6752369883	0.6326903102
718	0.6752497724	0.6326691934
719	0.6752735645	0.6326457418
720	0.6753232529	0.6326035264
721	0.6753978611	0.6325659949
722	0.6754242371	0.632533483
723	0.6754726449	0.6325093112
724	0.6755213038	0.6324728614
725	0.675638719	0.63243159
726	0.675691511	0.6323925127
727	0.6757227313	0.6323571493
728	0.675766624	0.6323314778
729	0.6757763486	0.6323102239
730	0.6758049258	0.6322765185
731	0.6758492756	0.6322367045
732	0.6758853151	0.6322136803
733	0.6759278307	0.6321920875
734	0.6759630555	0.6321605975
735	0.6760248413	0.6321304763
736	0.676044696	0.6320697337
737	0.6761243458	0.63202983
738	0.6762094148	0.6319972348
739	0.6762900685	0.6319652352
740	0.6762922081	0.6319633228
741	0.6763480475	0.6319340561
742	0.6764453617	0.6318942217
743	0.6764722322	0.631842902
744	0.6765362441	0.6317973902
745	0.6765655533	0.6317845202
746	0.6765645717	0.6317437103
747	0.6766261091	0.6317206716
748	0.6766953706	0.6316944999
749	0.6767913989	0.6316540111
750	0.6768495709	0.6316307978
751	0.6768999073	0.6316057211
752	0.6769367453	0.631566228
753	0.6769735659	0.631524293
754	0.6770880507	0.6314845322
755	0.677142368	0.63145576
756	0.6771533653	0.6314385039
757	0.6771739263	0.6314021654
758	0.6772270051	0.6313783205
759	0.6773148055	0.6313289397
760	0.6773721991	0.6313001171
761	0.6774153421	0.6312791164
762	0.677406838	0.6312528281
763	0.6774726424	0.6312292543
764	0.677549868	0.631190891
765	0.6776109011	0.6311448542
766	0.677646209	0.6311114965
767	0.677692094	0.6310820609
768	0.6777226362	0.6310275203
769	0.6777701887	0.6309946193
770	0.6778229835	0.6309704666
771	0.6778498655	0.6309316238
772	0.6779271315	0.6309004144
773	0.6779492015	0.6308766353
774	0.6779734134	0.6308545302
775	0.6780359924	0.6308208482
776	0.6780766024	0.6307903653
777	0.6781456917	0.6307497478
778	0.6782320582	0.6307014842
779	0.6782699549	0.6306683329
780	0.6783163871	0.630636527
781	0.6783519318	0.6306006783
782	0.6784189572	0.6305640877
783	0.6784796617	0.630545786
784	0.6785229033	0.6305139374
785	0.6785677786	0.6304776104
786	0.6786125723	0.6304478196
787	0.6786848241	0.6304064956
788	0.6787251895	0.6303760769
789	0.6787688295	0.6303439193
790	0.6788268391	0.6303073587
791	0.6788751618	0.6302776727
792	0.6789306555	0.6302395247
793	0.6789916247	0.6302050641
794	0.6790473283	0.6301796379
795	0.6790941668	0.6301449497
796	0.6791722947	0.6301051262
797	0.6792256945	0.6300622004
798	0.6792459376	0.6300366609
799	0.6793119906	0.6299926087
800	0.6793533848	0.6299583064
801	0.6793997778	0.6299224068
802	0.679468877	0.629889692
803	0.6795167471	0.6298655371
804	0.679590776	0.6298308119
805	0.6796464545	0.6297972089
806	0.6797225694	0.6297644824
807	0.6797609948	0.6297341493
808	0.6797937268	0.6297148606
809	0.6798320688	0.6296901206
810	0.6798805767	0.6296495336
811	0.6799623948	0.6296103697
812	0.680006331	0.629576503
813	0.680051286	0.6295525014
814	0.6800937088	0.6295259422
815	0.6801352399	0.6294891382
816	0.6801931283	0.6294487377
817	0.6802325523	0.6294249059
818	0.6803349896	0.6293987715
819	0.6804014257	0.6293521441
820	0.680431723	0.6293227215
821	0.6804804321	0.6292971629
822	0.6805034209	0.629275284
823	0.6805167946	0.6292439595
824	0.6805712159	0.6292116171
825	0.6806201437	0.629185989
826	0.6807060943	0.6291475883
827	0.6807461174	0.6291132815
828	0.6808129607	0.6290692034
829	0.6808990072	0.6290352239
830	0.6809398479	0.6290050677
831	0.6809780193	0.6289765607
832	0.6811323051	0.628936369
833	0.6811966826	0.6289011361
834	0.6812711176	0.6288607441
835	0.681324846	0.6288276383
836	0.6813680123	0.6287939291
837	0.6814347912	0.628758879
838	0.6814614232	0.6287198588
839	0.6815118904	0.6286863372
840	0.6815246414	0.6286561909
841	0.6815909748	0.6286082157
842	0.6816709804	0.6285684961
843	0.6817545619	0.6285228423
844	0.6817952964	0.6285121101
845	0.6818099576	0.6284844573
846	0.6818530042	0.6284441284
847	0.6819048811	0.6284191903
848	0.6819461425	0.628383515
849	0.6820242192	0.6283586128
850	0.6820643632	0.6283323739
851	0.6821187331	0.6283097368
852	0.682162084	0.6282777544
853	0.6822115341	0.6282462084
854	0.6822309077	0.6282227947
855	0.6822830653	0.6281917818
856	0.682335982	0.6281547679
857	0.6824047433	0.628122564
858	0.6824559077	0.6280924666
859	0.6824890341	0.6280830107
860	0.6825376297	0.6280503161
861	0.6825494575	0.6280315747
862	0.6826078332	0.6280003811
863	0.6826351276	0.6279605709
864	0.6827687727	0.6279096948
865	0.6828160209	0.6278708416
866	0.6828301579	0.6278338929
867	0.68288514	0.6277942084
868	0.682957772	0.6277650183
869	0.6830271237	0.6277289753
870	0.6830458901	0.6277007478
871	0.6830787492	0.6276705829
872	0.6831073089	0.627639378
873	0.6831535661	0.6276187329
874	0.6831877327	0.6275899982
875	0.683222459	0.6275571453
876	0.6832407796	0.6275159877
877	0.6832692921	0.6274953487
878	0.6833090513	0.62744315
879	0.6833115201	0.6274140289
880	0.6833094633	0.6273851829
881	0.6834005156	0.6273483958
882	0.6834571431	0.6273177554
883	0.6834893723	0.6272785144
